,Unnamed: 0,age-bracket,req-text,req-text-clean,Age,glex1,glex2,glex3,c,c50,c5025,cmean,c75,c7525
6727,46917,a17-30,Gostaria de saber o número do meu Nis,gostaria saber número nis,0,1.2747999417517941,1.898327360823382,1.443358767173367,0,0,0,0,-1,-1
6728,9057,a31-42,"Quais instituições de Ensino Brasileiras promovem mestrado em ciências criminais e em quais locais/campus? Tenho interesse em realizar mestrado em ciências criminais, então necessito saber quais instituições de ensino promovem e/ou estão autorizadas a realizar mestrado em ciências criminais. Acrescento que sou formado em direito.",quais instituições ensino brasileiras promovem mestrado ciências criminais quais locaiscampus interesse realizar mestrado ciências criminais então necessito saber quais instituições ensino promovem eou autorizadas realizar mestrado ciências criminais acrescento formado direito,1,1.2936365305098667,5.038630975046601,4.111683391199145,0,0,0,0,0,-1
6729,9361,a17-30,"Prezados, Gostaria de saber quais são os setores responsáveis pela promoção de saúde, qualidade de vida, treinamento, contratação de palestras, para os servidores do órgão. Poderiam me informar qual o nome dos (as) responsáveis por estes setores e o telefone ou e-mail para entrarmos em contato? Desde já, agradeço a compreensão. Atenciosamente, Tatyene Barbosa.",prezados gostaria saber quais setores responsáveis promoção saúde qualidade vida treinamento contratação palestras servidores órgão poderiam informar nome responsáveis setores telefone email entrarmos contato desde agradeço compreensão atenciosamente tatyene barbosa,0,1.725003031922258,1.8053769247732072,1.6054254362108273,0,0,0,0,-1,0
6730,30584,a43-xx,"Solicito cópia do parecer da Auditoria Interna do IFNMG, para apurar veracidade de situação irregular ocorrida no Campus Araçuaí e comunicada ao Diretor Geral do Campus Araçuaí através do Memorando nº 900/2014 com cópia para o Auditor Interno Amarildo Nunes Lopes. O motivo dessa solicitação é em razão do resultado dessa auditoria ser de meu interesse pessoal. Em 25 de julho de 2016 enviei pedido de cópia do parecer da Auditoria mencionada, via Memorando Nº 1600/2016 ao Diretor Geral do Campus Araçuaí e não recebi resposta até a presente data.",solicito cópia parecer auditoria interna ifnmg apurar veracidade situação irregular ocorrida campus araçuaí comunicada diretor geral campus araçuaí através memorando nº 9002014 cópia auditor interno amarildo nunes lopes motivo dessa solicitação razão resultado dessa auditoria interesse pessoal 25 julho 2016 enviei pedido cópia parecer auditoria mencionada via memorando nº 16002016 diretor geral campus araçuaí recebi resposta presente data,2,-0.8777855868383023,-1.0408059368725966,-0.5259103412857347,2,2,-1,-1,2,-1
6738,47563,a17-30,"Prezado (a) Senhor(a), Nesta instituição existe código de vaga para o cargo de (Arquivista - Nível E). Caso exista, gostaria de saber quantos códigos a instituição possui e quantos estão atualmente vagos. Desde já agradeço.",prezado senhora nesta instituição existe código vaga cargo arquivista nível caso exista gostaria saber quantos códigos instituição possui quantos atualmente vagos desde agradeço,0,1.0031824032909178,3.4856374090529076,2.5713994364625297,0,0,0,0,-1,-1
6740,6721,a43-xx,Detalhamento em anexo,detalhamento anexo,2,-0.22596109360053676,-0.6636291642502227,-1.0002868925902084,2,2,-1,2,2,-1
6742,24565,a17-30,"Sou repórter do jornal Diário de Santa Maria, do Grupo RBS, afiliado da Rede Globo na região Sul do Brasil. Preciso, por gentileza, da lista de detentos beneficiários do auxílio-reclusão em Santa Maria, no Rio Grande do Sul. Obviamente não podem ser divulgados os nomes dos detentos, mas gostaria do número de detentos e quanto eles recebem. Exemplo:Em Santa Maria 2 mil presos recebem o auxílio, o que totaliza R$ xxx mil reais. Se possível, gostaria que informasse também quanto cada preso ganha. Exemplo: Preso 1 (sem o nome) - R$ 1.000,00 Preso 2 - R$ 1.200,00 Preso 3 - R$ 888,00",repórter jornal diário santa maria grupo rbs afiliado rede globo região sul brasil preciso gentileza lista detentos beneficiários auxílioreclusão santa maria rio grande sul obviamente podem divulgados nomes detentos gostaria número detentos quanto recebem exemploem santa maria 2 mil presos recebem auxílio totaliza r xxx mil reais possível gostaria informasse quanto cada preso ganha exemplo preso 1 nome r 100000 preso 2 r 120000 preso 3 r 88800,0,1.5011665371684235,0.8526817243762462,0.574628494241925,0,0,-1,-1,-1,0
6744,18710,a43-xx,"O Jornal Folha de São Paulo publica matéria acerca do tratamento recebido por um dos seus jornalistas no Aeroporto Santos Dumont. A publicação informa que o jornalista foi abordado repreendido por um policial federal em razão de ter tirado fotografias e feito anotações em uma agenda na “área restrita” do aeroporto. Diante desse fato, pergunto: (i) o que é uma “área restrita” em determinado aeroporto? (ii) Essa condição está expressamente sinalizada? (iii) Quais as condutas proibidas aos passageiros nessas áreas (fotografar, falar ao telefone, trocar mensagem, acessar a internet, fazer anotações)? (iv) Qual o fundamento legal da proibição.",jornal folha paulo publica matéria acerca tratamento recebido jornalistas aeroporto santos dumont publicação informa jornalista abordado repreendido policial federal razão ter tirado fotografias feito anotações agenda “área restrita” aeroporto diante desse fato pergunto i “área restrita” determinado aeroporto ii condição expressamente sinalizada iii quais condutas proibidas passageiros nessas áreas fotografar falar telefone trocar mensagem acessar internet fazer anotações iv fundamento legal proibição,2,-1.0347445800651462,-2.0141966230744783,-1.5945262535270035,2,2,2,2,2,-1
6745,45950,a31-42,As questões enviadas visam de forma objetiva refletir e contribuir para a aplicabilidade da Lei de Acesso à Informação. São 10 questões de respostas Sim ou Não. Agradeço a contribuição.,questões enviadas visam forma objetiva refletir contribuir aplicabilidade lei acesso informação 10 questões respostas sim agradeço contribuição,1,-0.3478575250583957,1.9410318446265933,1.871338290773049,1,1,-1,1,1,-1
6748,21511,a17-30,"Bom dia. Gostaria de saber se o órgão referido participou do IGovTI 2014, e em caso afirmativo, se os resultados obtidos podem ser disponibilizados. Desde já, agradeço a atenção. Att, Danillo.",bom dia gostaria saber órgão referido participou igovti 2014 caso afirmativo resultados obtidos podem disponibilizados desde agradeço atenção att danillo,0,0.9437818066813817,1.30090852287229,1.7009970812319737,0,0,-1,-1,-1,-1
6749,38844,a31-42,"Solicito informações sobre a existência de código de vagas em aberto para técnico administrativo, do nível E, Psicologia.",solicito informações sobre existência código vagas aberto técnico administrativo nível psicologia,1,-0.8793012302343404,0.7864468154215577,1.0876201413902398,1,1,-1,1,-1,-1
6750,7186,a43-xx,"Olá Senhores, Em 02/02/2015 encaminhei via Correios o Sedex, nº DJ308413743BR, para a unidade da PRF, localizada na BR 285, em Passo Fundo(RS), o Formulário de Identificação de Condutor Infrator, referente infração AI-267476825, veículo placas NSN7678 e até a presente data não obtive retorno. Em Setembro/2015 mudei meu endereço. E a infração consta na minha CNH. Segue em anexo dados Sedex e uma cópia do formulário encaminhado. No aguardo.",olá senhores 02022015 encaminhei via correios sedex nº dj308413743br unidade prf localizada br 285 passo fundors formulário identificação condutor infrator referente infração ai267476825 veículo placas nsn7678 presente data obtive retorno setembro2015 mudei endereço infração consta cnh segue anexo dados sedex cópia formulário encaminhado aguardo,2,-0.8206670249982546,-1.9700658269584541,-1.4963616056201845,2,2,-1,2,2,-1
6753,8231,a17-30,"Prezados, Gostaria de solicitar os expedientes registrados entre 2004-2015, com os seguintes argumentos de pesquisa/palavras-chave: a.1) Azerbaijão e estabelecimento de embaixada residente, a.2) Armênia e estabelecimento de embaixada residente a.3) Belarus e estabelecimento de embaixada residente a.4) Cazaquistão e estabelecimento de embaixada residente, a.5) Estônia e estabelecimento de embaixada residente, a.6) Geórgia e estabelecimento de embaixada residente. Muito obrigado!",prezados gostaria solicitar expedientes registrados 20042015 seguintes argumentos pesquisapalavraschave a1 azerbaijão estabelecimento embaixada residente a2 armênia estabelecimento embaixada residente a3 belarus estabelecimento embaixada residente a4 cazaquistão estabelecimento embaixada residente a5 estônia estabelecimento embaixada residente a6 geórgia estabelecimento embaixada residente obrigado,0,5.109745180565921,7.1689837499186355,4.169917238414044,0,0,0,0,0,0
6757,39343,a43-xx,"Caso esta IFES possua uma Unidade Gestora/Unidade Orçamentária específica para o Hospital/Complexo Hospitalar Universitário, e se o mesmo possui registro específico do seu patrimônio (ativos e passivos próprios), por favor enviar o demonstrativo Balanço Patrimonial específico da UG/UO do Hospital/Complexo Hospitalar Universitário do ano de 2016-2015. Pode ser no formato PDF. Obrigado!",caso ifes possua unidade gestoraunidade orçamentária específica hospitalcomplexo hospitalar universitário possui registro específico patrimônio ativos passivos próprios favor enviar demonstrativo balanço patrimonial específico uguo hospitalcomplexo hospitalar universitário ano 20162015 pode formato pdf obrigado,2,-0.1894473262126846,-1.269796175409541,-1.0526614727135999,2,2,-1,2,2,-1
6758,45897,a31-42,As questões enviadas visam de forma objetiva refletir e contribuir para a aplicabilidade da Lei de Acesso à Informação. São 10 questões de respostas Sim ou Não. Agradeço a contribuição.,questões enviadas visam forma objetiva refletir contribuir aplicabilidade lei acesso informação 10 questões respostas sim agradeço contribuição,1,-0.3478575250583957,1.9410318446265933,1.871338290773049,1,1,-1,1,1,-1
6761,27614,a43-xx,"Qual o quantitativo de cargos vagos de Técnico em Assuntos Educacionais, nível de classificação E?",quantitativo cargos vagos técnico assuntos educacionais nível classificação,2,0.8193785528292963,0.07269479416132218,0.15916266892084419,0,0,-1,-1,-1,-1
6762,15254,a31-42,"Preciso fazer um cadastro de uma empresa que tem como atividade o Transporte Rodoviário de cargas, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional. Para que eu possa efetuar esse cadastro foi solicitado o Cadastro Técnico Federal - TCF. Fiz o acesso no site do IBAMA para cadastrar, porem, não existe a descrição da atividade de transporte rodoviário de carga. Existe as outras atividades, mas é para as transportadoras que tem como objetivo o transporte de carga de produtos perigosos. Como eu faço para requerer esse cadastro ou uma declaração dizendo que essa atividade não é obrigada a ter o CTF.",preciso fazer cadastro empresa atividade transporte rodoviário cargas exceto produtos perigosos mudanças intermunicipal interestadual internacional possa efetuar cadastro solicitado cadastro técnico federal tcf fiz acesso site ibama cadastrar porem existe descrição atividade transporte rodoviário carga existe outras atividades transportadoras objetivo transporte carga produtos perigosos faço requerer cadastro declaração dizendo atividade obrigada ter ctf,1,-1.595606243951336,-1.3067131644953807,-1.9454947026615854,2,2,-1,2,2,-1
6768,11010,a17-30,Solicito a apresentação por parte do MEC do quantitativo de recursos humanos (número de vagas de docentes e TAE) e financeiros de custeio e capital JÁ REPASSADOS pelo MEC a Universidade Federal de Goiás para a implementação do curso de Medicina nas Regionais de Catalão e Jataí até a presente data.,solicito apresentação parte mec quantitativo recursos humanos número vagas docentes tae financeiros custeio capital repassados mec universidade federal goiás implementação curso medicina regionais catalão jataí presente data,0,1.162118217835729,1.4873424712422945,0.5123374451630035,0,0,-1,-1,-1,-1
6769,31445,a17-30,"Prezados Senhores (as), Tive conhecimento por meio de uma rede social do Ofício Circular n. 01/2017/COLEP/CGGP/SAA-MEC, de 14 de março de 2017, que tornou sem efeito o Ofício Circular 015/2005 que traz a descrição sumária e das atividades típicas de cada cargo integrante da carreira dos Técnicos-Administrativos em Educação, bem como o nível de classificação e os requisitos para ingresso no cargo. Nesse sentido, gostaria de ter um posicionamento da Pró-Reitoria de Gestão de Pessoas (PROGEP) da Universidade Federal dos Vales do Jequitinhonha e Mucuri, sobre: - Porque até o momento esse ofício não foi amplamente divulgado no e-mail institucional para conhecimento da classe dos Técnicos-Administrativos sobre algo que pode nos afetar para pior? Encaminhei um e-mail no geral dos Técnicos Administrativos em 26 de março de 2017, esperando um posicionamento da PROGEP para toda a classe e até o momento não foi emitida nenhuma nota de esclarecimento ou orientação por parte dessa Pro-Reitoria. Além disso, aproveito para esclarecer a seguinte questão: - Tendo em vista a revogação do Ofício 015/2015, poderia ser criada uma Resolução ou Portaria da Universidade para regulamentar a atribuição de cada cargo, tomando com base a descrição que já existia anteriormente e regulamentando as atribuições de cada cargo em âmbito institucional? Desde já agradeço pela atenção e fico no aguardo.",prezados senhores conhecimento meio rede social ofício circular n 012017colepcggpsaamec 14 março 2017 tornou efeito ofício circular 0152005 traz descrição sumária atividades típicas cada cargo integrante carreira técnicosadministrativos educação bem nível classificação requisitos ingresso cargo nesse sentido gostaria ter posicionamento próreitoria gestão pessoas progep universidade federal vales jequitinhonha mucuri sobre porque momento ofício amplamente divulgado email institucional conhecimento classe técnicosadministrativos sobre algo pode afetar pior encaminhei email geral técnicos administrativos 26 março 2017 esperando posicionamento progep toda classe momento emitida nenhuma nota esclarecimento orientação parte dessa proreitoria além disso aproveito esclarecer seguinte questão tendo vista revogação ofício 0152015 poderia criada resolução portaria universidade regulamentar atribuição cada cargo tomando base descrição existia anteriormente regulamentando atribuições cada cargo âmbito institucional desde agradeço atenção fico aguardo,0,3.1229182702262874,3.105949116616507,1.0323146240053678,0,0,0,0,0,0
6770,20921,a17-30,"Prezados, boa noite! Gostaria de ter acesso à norma interna da UNIFAL que disciplina os procedimentos e critérios para a avaliação da conveniência das ações destinadas à proteção e manutenção de patentes. Desde já agradeço. Cordialmente, Maria Luiza",prezados boa noite gostaria ter acesso norma interna unifal disciplina procedimentos critérios avaliação conveniência ações destinadas proteção manutenção patentes desde agradeço cordialmente maria luiza,0,-0.7061093085672201,1.2055396160405802,1.7579578081496607,1,1,-1,1,-1,-1
6771,25258,a31-42,"Excelentíssimo Senhor Ouvidor Policial, Cumprimentando cordialmente V. Exa., compareço a essa ínclita Ouvidoria para solicitar, se possível, uma cópia, inteiro teor, do Plano Estratégico 2007/2022 e também uma cópia, inteiro teor, do Plano Estratégico anterior ao horizonte citado. Certo de ser atendido, ao ensejo apresento minhas sinceras homenagens.",excelentíssimo senhor ouvidor policial cumprimentando cordialmente v exa compareço ínclita ouvidoria solicitar possível cópia inteiro teor plano estratégico 20072022 cópia inteiro teor plano estratégico anterior horizonte citado certo atendido ensejo apresento sinceras homenagens,1,-1.0080191354734065,-1.8426746216476486,-0.4860307254857952,2,2,-1,2,2,2
6772,11284,a31-42,"Contratação de recursos do FGTS por programas de 2005 a 2010 , nos municípios de Aracaju(SE), Barra dos Coqueiros(SE), Nossa Senhora do Socorro(SE) e São Cristóvão (SE)",contratação recursos fgts programas 2005 2010 municípios aracajuse barra coqueirosse senhora socorrose cristóvão,1,-0.012094892662155993,-1.1021251083843286,-0.927206873766141,2,2,-1,2,2,-1
6775,35794,a43-xx,"Desejo cópia pois, à época (Jan/fev 2011), era o diretor presidente de FURNAS, enxovalhado pela Mídia, com mentiras e ilações improcedentes que, ora, estou sendo importunado, novamente, pela inconsequente via de delação do ex-senador Delcídio do Amaral. Então, peço tal documento, para utilizá-lo em minha Defesa, futura, se acontecer a necessidade. Obrigado.",desejo cópia pois época janfev 2011 diretor presidente furnas enxovalhado mídia mentiras ilações improcedentes ora sendo importunado novamente inconsequente via delação exsenador delcídio amaral então peço tal documento utilizálo defesa futura acontecer necessidade obrigado,2,-0.4757043780953798,-1.0713743705621976,-1.3672127944173584,2,2,-1,2,2,-1
6776,14536,a31-42,"GOSTARIA DE SABER COMO FAÇO PRA SER FISCAL DO CONCURSO DA FUNAI, AQUI EM RIO BRANCO-AC.",gostaria saber faço pra fiscal concurso funai aqui rio brancoac,1,-0.20686732970645197,0.8657256849923453,1.1111548111320189,1,1,-1,1,-1,-1
6777,27662,a43-xx,"Solicito informações sobre o número de Processos Administrativos Disciplinares (PAD) em que servidores federais foram: 1. INDICIADOS pela conduta descrita no art. 132, I, da Lei nº 8.112/90 (crime contra a administração pública), 2. DEMITIDOS com fulcro no art. 132, I, da Lei nº 8.112/90, 3. Entre os casos de demissão pela prática de crime contra a administração pública (ítem 2), quantos ocorreram em concurso material ou formal de infrações? E quantos ocorreram, exclusivamente, com fulcro no art. 132, I, da Lei nº 8.112/90? 4. Solicito cópia das portarias de instauração e julgamento dos últimos 10 (dez) PADs em que servidores federais foram demitidos nos termos do art. 132, I, da Lei nº 8.112/90. Grato.",solicito informações sobre número processos administrativos disciplinares pad servidores federais 1 indiciados conduta descrita art 132 i lei nº 811290 crime contra administração pública 2 demitidos fulcro art 132 i lei nº 811290 3 casos demissão prática crime contra administração pública ítem 2 quantos ocorreram concurso material formal infrações quantos ocorreram exclusivamente fulcro art 132 i lei nº 811290 4 solicito cópia portarias instauração julgamento últimos 10 dez pads servidores federais demitidos termos art 132 i lei nº 811290 grato,2,2.444096741810255,0.6516564596476347,1.1031363150094418,0,0,0,-1,-1,0
6779,33748,a17-30,"Olá. Solicito o Quadro de Referência (QRSTAE) atualizado, separado por cargo, discriminando o número de cargos vagos e ocupados.",olá solicito quadro referência qrstae atualizado separado cargo discriminando número cargos vagos ocupados,0,1.8611139898548579,2.4414805791137497,1.485146862759568,0,0,0,0,0,0
6782,1515,a17-30,Qual o número de desligamentos no PAA (2015) para o polo Umuarama/PR? Obrigado,número desligamentos paa 2015 polo umuaramapr obrigado,0,1.0159966863222138,0.9740182954899087,0.45363276865286706,0,0,0,0,0,-1
6784,11353,a17-30,"Olá, boa tarde! Há cerca de 30 minutos solicitei o número de desligamentos de técnicos bancários no pólo de Passo Fundo-RS e/ou no estado do Rio Grande do Sul. Agora solicito também, por gentileza, o número de transferências ocorridas no pólo de Passo Fundo e/ou em todo o Rio Grande do Sul. Gostaria de saber tanto de pessoas que saíram do pólo e/ou do estado, quanto o tanto de pessoas que vieram de outros pólos ou estados. O período que desejo saber é de 17 de junho de 2014 à 10 de março de 2016. Agradeço mais uma vez pela atenção! Att Camila Col Debela",olá boa tarde cerca 30 minutos solicitei número desligamentos técnicos bancários pólo passo fundors eou estado rio grande sul agora solicito gentileza número transferências ocorridas pólo passo fundo eou todo rio grande sul gostaria saber tanto pessoas saíram pólo eou estado quanto tanto pessoas vieram outros pólos estados período desejo saber 17 junho 2014 10 março 2016 agradeço vez atenção att camila col debela,0,0.7814607079335618,2.0749740358057998,2.5925920875942485,0,0,-1,1,1,-1
6786,40516,a17-30,"Prezados, A Fundaçao Universidade de Brasília está realizando um levantamento do nível de governança das Universidades Federais. O intuito é realizar um benchmarking com diversos dados. Dito isso, gostaria que fosse disponibilizado os seguintes dados: 1 - Qual o índice de governança (IGovTI2016) da Universidade refente ao ano de 2016? 2 - A Universidade já criou, publicou ou implementou a política de governança de TI? (Portaria nº 19, de 29 de maio de 2017 da Secretaria de Tecnologia da Informação e Comunicação, que trata da implantação da Governança de Tecnologia da Informação e Comunicação nos órgãos e entidades pertencentes ao SISP). Obrigado pela colaboração.",prezados fundaçao universidade brasília realizando levantamento nível governança universidades federais intuito realizar benchmarking diversos dados dito gostaria disponibilizado seguintes dados 1 índice governança igovti2016 universidade refente ano 2016 2 universidade criou publicou implementou política governança ti portaria nº 19 29 maio 2017 secretaria tecnologia informação comunicação trata implantação governança tecnologia informação comunicação órgãos entidades pertencentes sisp obrigado colaboração,0,1.4817561835410022,1.795410001335966,2.599354268936691,0,0,0,0,0,-1
6789,18567,a31-42,"Boa tarde, Gostaria de esclarecimento sobre Mata Atlântica no Piauí. Minha área fica no Parque Nacional Serra das Confusões, município de Guaribas, de acordo com SOS MATA ATLÂNTICA o município numero 2 do Brasil em se tratando a preservação da Mata Atlântica. A SEMAR PI reconhece o bioma, o IBGE reconhece o bioma, o INPE reconhece o bioma, mas no site do ICMBIO ainda não esta atualizado de acordo com a lei da mata atlântica 11.428 e com o decreto de 2008 numero 6660. Gostaria de saber se o ICMBIO irá reconhecer conforme a legislação federal. Atenciosamente Carlos Suenson",boa tarde gostaria esclarecimento sobre mata atlântica piauí área fica parque nacional serra confusões município guaribas acordo sos mata atlântica município numero 2 brasil tratando preservação mata atlântica semar pi reconhece bioma ibge reconhece bioma inpe reconhece bioma site icmbio ainda atualizado acordo lei mata atlântica 11428 decreto 2008 numero 6660 gostaria saber icmbio irá reconhecer conforme legislação federal atenciosamente carlos suenson,1,-0.9882405669917019,1.2408396840327938,2.347251087583161,1,1,-1,1,1,-1
6790,27394,a17-30,Ao DTI/MEC Solicito saber informações sobre as obras de escolas e creches financiadas pelo FNDE que estão registradas na área pública do SIMEC ( http://simec.mec.gov.br/painelObras/ ). Solicito receber em formato .csv uma planilha contendo: 1. O nome da obra 2. Município 3. UF 4. Data original de início previsto da obra 5. Data original de término previsto para obra 6. Data de término do convênio Considero datas originais aquelas previstas no primeiro convênio celebrado entre o FNDE e a entidade para a realização daquela obra.,dtimec solicito saber informações sobre obras escolas creches financiadas fnde registradas área pública simec httpsimecmecgovbrpainelobras solicito receber formato csv planilha contendo 1 nome obra 2 município 3 uf 4 data original início previsto obra 5 data original término previsto obra 6 data término convênio considero datas originais previstas primeiro convênio celebrado fnde entidade realização daquela obra,0,-2.1563227988467193,-1.8002135057987525,-3.2617796393079104,2,2,2,2,2,2
6791,11110,a43-xx,cópia do Parecer nº 803/2013/PF-ANP/PGF/AGU,cópia parecer nº 8032013pfanppgfagu,2,-0.24982225614448336,-1.1161564524066785,-1.6713039869376063,2,2,-1,2,2,-1
6794,36520,a17-30,"Prezado/a, como parte de uma pesquisa venho solicitar dados acerca da implantação e execução de Programas de Preparação para Aposentadoria nesta instituição. O questionário encontra-se em anexo e provavelmente será de competência da área de Gestão de Pessoas / Recursos Humanos.",prezadoa parte pesquisa venho solicitar dados acerca implantação execução programas preparação aposentadoria nesta instituição questionário encontrase anexo provavelmente competência área gestão pessoas recursos humanos,0,0.938364989938065,1.1112004675811629,0.55342807122867,0,0,0,0,-1,-1
6797,22082,a31-42,"1. PEDIDOS DE ACESSO À INFORMAÇÃO 1.1. PEDIDO DE ACESSO N. 1. Esse órgão/entidade possui vigente(s) contrato(s) administrativo(s) firmado(s) para prestação, na cidade onde esteja localizada a sede (desse órgão/entidade), dos serviços,: a) de suporte técnico a usuários de soluções de tecnologia da informação e/ou b) de suporte técnico a soluções de tecnologia da informação, e/ou c) de manutenção em ativos de hardware, de manutenção em hardware de soluções de tecnologia da informação? 1.2. PEDIDO DE ACESSO N. 2. Qual é (Quais são) o(s) número(s) do(s) contrato(s) referente(s) a eventual (is) resposta(s) afirmativa(s) produzida para qualquer das questões (alíneas ""a"" e/ou ""b"" e/ou ""c"") integrantes do pedido de acesso 1.1, supra? (Favor indicar também os respectivos números dos editais de licitação, quando existentes). 1.3. PEDIDO DE ACESSO N. 3. Qual é (Quais são) o(s) custo(s) anual (anuais) atual(is) do(s) contrato(s) referente(s) a eventual (is) resposta(s) afirmativa(s) produzida para qualquer (quaisquer) das questões (alíneas ""a"" e/ou ""b"" e/ou ""c"") integrantes do pedido de acesso 1.1, supra? 1.4. PEDIDO DE ACESSO N. 4. Qual é o número de colaboradores ativos (servidores efetivos, empregados próprios e/ou de empresas fornecedoras de mão de obra, prestadores de serviços por tempo determinado etc.) à disposição desse órgão/entidade, na cidade onde localizada a sede (desse órgão/entidade), para prestação de serviços afetos à área de tecnologia da informação (em geral) aos públicos interno e/ou externo? (NOTA: os pedidos de acesso à informação que formam este requerimento estão integralmente contidos no documento anexo).",1 pedidos acesso informação 11 pedido acesso n 1 órgãoentidade possui vigentes contratos administrativos firmados prestação cidade onde localizada sede desse órgãoentidade serviços suporte técnico usuários soluções tecnologia informação eou b suporte técnico soluções tecnologia informação eou c manutenção ativos hardware manutenção hardware soluções tecnologia informação 12 pedido acesso n 2 quais números contratos referentes eventual is respostas afirmativas produzida qualquer questões alíneas eou b eou c integrantes pedido acesso 11 supra favor indicar respectivos números editais licitação existentes 13 pedido acesso n 3 quais custos anual anuais atualis contratos referentes eventual is respostas afirmativas produzida qualquer quaisquer questões alíneas eou b eou c integrantes pedido acesso 11 supra 14 pedido acesso n 4 número colaboradores ativos servidores efetivos empregados próprios eou empresas fornecedoras mão obra prestadores serviços tempo determinado etc disposição desse órgãoentidade cidade onde localizada sede desse órgãoentidade prestação serviços afetos área tecnologia informação geral públicos interno eou externo nota pedidos acesso informação formam requerimento integralmente contidos documento anexo,1,-2.885090939155572,0.8354497830607378,7.178512934665444,1,1,1,1,1,-1
6802,21445,a43-xx,"por gentileza solicito, a informação sobre registro, e como proceder na montagem de documentos para criação de serpentes venenosas na zona rural de minha cidade. Obrigado Roberto",gentileza solicito informação sobre registro proceder montagem documentos criação serpentes venenosas zona rural cidade obrigado roberto,2,-0.6624544593688524,-0.9840140486252391,-0.850507485871957,2,2,-1,2,2,-1
6803,14854,a31-42,"Prezados, prestei concurso para o cargo de Assistente em Administração para Universidade Federal do Cariri. Sou a próxima a ser convocada. Gostaria de saber se existe código de vaga para o referido cargo na Unilab, e caso exista interesse por parte da administração da Unilab, manifesto demasiado interesse em ser aproveitada por esta Instituição. Atenciosamente, Francisca Amália Castelo Branco",prezados prestei concurso cargo assistente administração universidade federal cariri próxima convocada gostaria saber existe código vaga referido cargo unilab caso exista interesse parte administração unilab manifesto demasiado interesse aproveitada instituição atenciosamente francisca amália castelo branco,1,2.862422728796279,2.3579911295949656,0.332441009718517,0,0,0,0,0,0
6807,45436,a17-30,"Bom dia, me chamo JOÃO NETO DE SOUSA TEIXEIRA e estou aprovado no concurso para Técnico Administrativo em Educação para o cargo de Assistente em Administração – campos Corrente - PI o qual foi homologado em 30 de maio de 2017. Diante disso gostaria de ser informado sobre minha posição atual para chamamento, se há vagas disponíveis (cargos vagos) para o cargo de Assistente em Administração do IFPI e, finalmente, se há previsão para convocar os remanescentes da lista de espera para esse cargo. Grato pela atenção.",bom dia chamo joão neto sousa teixeira aprovado concurso técnico administrativo educação cargo assistente administração – campos corrente pi homologado 30 maio 2017 diante disso gostaria informado sobre posição atual chamamento vagas disponíveis cargos vagos cargo assistente administração ifpi finalmente previsão convocar remanescentes lista espera cargo grato atenção,0,2.727246751920619,2.9343581386986624,0.11465123483848283,0,0,0,0,0,0
6810,45774,a31-42,As questões enviadas visam de forma objetiva refletir e contribuir para a aplicabilidade da Lei de Acesso à Informação. São 10 questões de respostas Sim ou Não. Agradeço a contribuição.,questões enviadas visam forma objetiva refletir contribuir aplicabilidade lei acesso informação 10 questões respostas sim agradeço contribuição,1,-0.3478575250583957,1.9410318446265933,1.871338290773049,1,1,-1,1,1,-1
6812,31468,a17-30,"POR FAVOR, NECESSITO PARA ASSUNTOS PESSOAS UM EXTRATO DO ANO DE 2013 Á 2015 CONSTANDO VALORES E DATA DA INCLUSÃO DO MEU CPF NOS ÓRGÃOS DE CADASTRO DE NEGATIVADOS, SEJA SPC, SERASA E DEMAIS!!! DESDE JÁ AGRADEÇO A ATENÇÃO!",favor necessito assuntos pessoas extrato ano 2013 á 2015 constando valores data inclusão cpf órgãos cadastro negativados spc serasa demais desde agradeço atenção,0,-0.6372647774550876,-0.6971750974447591,-0.7989355510760415,2,2,-1,2,2,-1
6814,17240,a17-30,"Ao IFB. Solicito o informações relativas ao quadro de professores de LEM-Espanhol do Instituto Federal de Brasília, tais como: 1)	Quantidade de professores de espanhol efetivos que compõem atualmente o quadro de servidores do IFB, inclusive com afastamentos, licenças ou transferidos/inativos. 2)	Quantidade de professores de espanhol por Campus. 3)	Quantidade de professores de espanhol substitutos atualmente em exercícios em toda a rede do IFB. 4)	Previsão do número de vagas futuras para professores de espanhol no IFB. Atenciosamete.",ifb solicito informações relativas quadro professores lemespanhol instituto federal brasília tais 1 quantidade professores espanhol efetivos compõem atualmente quadro servidores ifb inclusive afastamentos licenças transferidosinativos 2 quantidade professores espanhol campus 3 quantidade professores espanhol substitutos atualmente exercícios toda rede ifb 4 previsão número vagas futuras professores espanhol ifb atenciosamete,0,-0.00707969324596,3.216668124500274,2.3326326191346163,1,1,0,0,0,-1
6815,13425,a43-xx,"DESEJO SABER AS TAXAS PERCENTUAIS UTILIZADAS NOS REAJUSTES DAS APOSENTADORIAS DE VALORES SUPERIORES A UM SALÁRIO MÍNIMO, ANO A ANO, NO PERÍODO COMPREENDIDO ENTRE OS ANOS 2005 E 2016, COM AS RESPECTIVAS DATAS INICIAIS DE VIGÊNCIA.",desejo saber taxas percentuais utilizadas reajustes aposentadorias valores superiores salário mínimo ano ano período compreendido anos 2005 2016 respectivas datas iniciais vigência,2,-0.004888449781590837,-0.7073050272430688,-0.6854013528906495,2,2,-1,2,2,-1
